id,order_id,product_id,quantity,price_at_sale
1125,466,39,2,36677.01
1126,466,7,1,191.99
1127,466,61,1,195.07
1128,467,68,2,8972.8
1129,468,100,1,941.99
1130,468,18,1,292.75
1131,468,54,2,8352.36
1132,469,78,1,13090.15
1133,469,64,2,392.54
1134,470,76,2,221.16
1135,470,88,1,32925.28
1136,470,22,1,299.84
1137,471,85,2,349.19
1138,471,39,2,36677.01
1139,471,55,1,220.07
1140,472,41,2,249.31
1141,472,53,2,1004.73
1142,472,62,1,42561.8
1143,473,52,1,202.95
1144,474,39,2,36677.01
1145,474,31,2,213.54
1146,475,83,1,8733.12
1147,475,67,2,291.98
1148,476,32,2,203.36
1149,476,76,2,221.16
1150,477,7,1,199.67
1151,477,78,1,12794.89
1152,477,23,1,16957.58
1153,477,19,1,221.74
1154,478,7,1,211.95
1155,479,31,1,261.37
1156,479,22,1,331.02
1157,480,24,1,67.0
1158,480,72,1,449.01
1159,480,91,2,296.53
1160,480,78,2,12794.89
1161,481,89,2,231.05
1162,481,21,2,1069.87
1163,481,38,2,232.91
1164,482,38,1,232.91
1165,482,42,2,23033.74
1166,483,86,2,37285.06
1167,484,93,1,346.57
1168,484,88,1,34242.29
1169,485,100,2,973.81
1170,485,6,1,186.6
1171,485,15,1,186.48
1172,486,93,1,346.57
1173,486,23,1,16957.58
1174,486,21,1,1069.87
1175,486,89,2,231.05
1176,487,78,1,12794.89
1177,488,89,1,231.05
1178,488,95,1,21766.35
1179,488,11,1,175.11
1180,489,42,1,24451.2
1181,490,41,1,258.68
1182,490,72,2,473.78
1183,490,38,2,247.24
1184,490,28,1,351.21
1185,491,89,1,231.05
1186,492,61,2,202.88
1187,492,32,1,211.5
1188,492,66,2,344.19
1189,493,42,2,22147.82
1190,493,64,1,368.92
1191,493,11,1,168.38
1192,494,86,1,33772.7
1193,495,62,2,40261.16
1194,495,61,2,195.07
1195,496,91,1,285.12
1196,496,3,1,212.56
1197,496,66,2,330.95
1198,497,6,2,169.03
1199,497,67,2,291.98
1200,498,7,2,204.27
1201,499,42,1,22147.82
1202,499,19,1,213.21
1203,499,91,2,285.12
1204,499,66,2,370.66
1205,500,11,2,199.36
1206,500,17,1,18447.03
1207,500,66,1,391.84
1208,500,7,1,204.27
1209,501,89,1,231.05
1210,502,72,2,449.01
1211,502,94,1,245.47
1212,502,25,1,13010.84
1213,502,52,1,211.07
1214,503,6,2,186.6
1215,504,64,1,407.29
1216,504,88,1,36349.5
1217,505,18,1,319.16
1218,505,64,2,383.68
1219,505,78,1,12794.89
1220,506,25,2,13811.51
1221,506,17,1,19070.24
1222,506,7,2,211.95
1223,506,76,1,244.16
1224,507,42,1,24451.2
1225,507,54,2,8666.36
1226,507,68,1,9905.97
1227,508,22,2,311.83
1228,509,25,2,13811.51
1229,509,61,1,215.36
1230,509,29,2,1259.11
1231,509,93,2,407.88
1232,510,38,1,247.24
1233,510,23,1,17893.17
1234,511,27,1,17961.24
1235,511,64,1,407.29
1236,512,61,2,202.88
1237,512,3,1,221.07
1238,513,12,1,336.7
1239,513,85,2,363.16
1240,514,64,2,451.56
1241,514,19,1,235.39
1242,514,61,2,215.36
1243,514,18,1,336.77
1244,515,28,1,318.12
1245,515,41,1,234.31
1246,516,95,1,20929.19
1247,516,55,1,246.48
1248,516,42,2,22147.82
1249,517,28,2,338.49
1250,518,7,1,204.27
1251,518,67,2,310.66
1252,518,27,1,17310.47
1253,518,32,1,216.38
1254,519,54,1,7849.96
1255,519,68,1,8972.8
1256,519,41,1,234.31
1257,520,41,2,249.31
1258,520,93,2,394.55
1259,520,72,2,458.3
1260,520,88,2,35032.49
1261,521,15,1,168.91
1262,521,27,1,16269.24
1263,521,52,2,202.95
1264,521,1,1,450.11
1265,522,19,2,213.21
1266,522,61,2,195.07
1267,522,86,1,33772.7
1268,523,27,2,19262.78
1269,523,63,2,159.59
1270,523,29,1,1217.97
1271,524,32,2,227.77
1272,524,39,2,41078.25
1273,525,44,2,1145.5
1274,525,41,1,243.69
1275,525,21,2,1069.87
1276,526,64,2,427.95
1277,527,67,1,322.34
1278,527,30,2,368.39
1279,527,1,2,496.92
1280,527,19,2,235.39
1281,528,7,1,199.67
1282,529,22,1,367.0
1283,529,28,2,351.21
1284,529,89,1,245.27
1285,530,92,2,28139.31
1286,530,32,2,235.9
1287,530,12,2,336.7
1288,530,49,2,444.24
1289,531,50,1,237.29
1290,532,25,1,13010.84
1291,532,38,2,232.91
1292,532,27,2,18872.32
1293,532,56,1,265.88
1294,533,68,2,9331.71
1295,534,42,1,23033.74
1296,535,32,2,235.9
1297,535,87,1,31086.93
1298,535,8,2,265.76
1299,536,92,2,31386.15
1300,537,1,2,496.92
1301,537,89,1,245.27
1302,538,19,2,235.39
1303,538,39,1,44892.66
1304,538,86,2,37285.06
1305,538,12,2,357.42
1306,539,88,1,35032.49
1307,539,22,2,355.01
1308,539,84,1,389.67
1309,539,54,1,8352.36
1310,540,25,1,13311.09
1311,540,61,2,207.56
1312,540,42,2,23565.29
1313,541,67,1,291.98
1314,541,15,1,168.91
1315,541,56,1,255.65
1316,541,30,1,333.69
1317,542,19,1,226.86
1318,543,71,2,376.55
1319,543,41,1,234.31
1320,544,30,1,373.73
1321,545,15,1,175.67
1322,546,19,1,247.33
1323,546,91,2,296.53
1324,546,3,2,221.07
1325,547,91,1,296.53
1326,547,22,2,347.81
1327,547,25,1,13010.84
1328,548,54,2,8666.36
1329,548,63,2,165.59
1330,548,19,2,260.97
1331,548,50,1,237.29
1332,549,71,1,391.61
1333,549,67,2,303.65
1334,550,3,2,221.07
1335,551,8,1,255.54
1336,551,21,2,1028.72
1337,552,30,1,373.73
1338,552,12,2,362.6
1339,553,15,2,179.72
1340,553,28,1,376.66
1341,553,38,1,265.16
1342,553,52,1,215.94
1343,554,38,2,265.16
1344,554,68,2,10623.8
1345,554,39,2,43425.58
1346,554,22,2,355.01
1347,555,15,2,189.18
1348,556,19,2,252.44
1349,556,44,1,1171.93
1350,557,84,1,389.67
1351,557,52,2,215.94
1352,558,52,2,202.95
1353,558,12,1,362.6
1354,559,30,2,408.43
1355,559,28,2,351.21
1356,560,91,1,296.53
1357,560,52,1,211.07
1358,560,54,1,8163.96
1359,561,3,1,234.67
1360,561,68,1,10982.71
1361,562,86,1,35123.61
1362,562,50,1,223.53
1363,562,91,1,296.53
1364,563,22,1,331.02
1365,564,76,2,256.55
1366,564,49,1,444.24
1367,565,95,2,25617.33
1368,565,93,2,367.89
1369,565,59,2,426.88
1370,566,74,2,141.37
1371,566,42,1,24451.2
1372,566,6,1,186.6
1373,566,86,2,37285.06
1374,567,73,2,30734.82
1375,567,44,1,1145.5
1376,568,2,2,240.6
1377,569,34,2,672.98
1378,569,84,1,381.77
1379,569,71,2,436.8
1380,570,25,1,14512.09
1381,570,93,1,346.57
1382,570,16,1,385.42
1383,571,44,2,1145.5
1384,571,3,1,221.07
1385,571,42,1,23033.74
1386,571,83,1,8109.32
1387,572,20,1,15004.81
1388,572,93,1,346.57
1389,572,74,1,133.17
1390,573,34,1,714.4
1391,573,38,1,274.11
1392,573,44,2,1215.99
1393,574,19,2,247.33
1394,574,3,1,221.07
1395,574,76,2,256.55
1396,575,59,1,386.66
1397,575,16,1,370.6
1398,575,63,2,149.99
1399,575,87,2,29891.28
1400,576,7,1,191.99
1401,576,83,2,7797.42
1402,576,50,2,214.94
1403,576,20,2,14427.7
1404,577,91,2,285.12
1405,577,73,2,29552.71
1406,578,28,2,338.49
1407,578,76,2,261.86
1408,579,50,2,228.69
1409,579,20,2,15351.07
1410,579,91,2,303.37
1411,579,86,2,35934.15
1412,580,59,1,411.41
1413,580,41,1,249.31
1414,581,22,1,299.84
1415,581,94,1,211.61
1416,581,89,1,222.16
1417,582,21,2,1094.56
1418,582,49,2,505.75
1419,583,44,2,1101.44
1420,584,28,1,389.38
1421,584,54,1,9608.35
1422,584,7,1,211.95
1423,585,55,2,228.88
1424,585,86,1,35123.61
1425,586,61,2,202.88
1426,586,63,2,173.99
1427,587,55,2,242.96
1428,587,6,2,206.89
1429,587,87,2,32999.97
1430,588,61,2,202.88
1431,588,32,2,211.5
1432,589,74,1,141.37
1433,589,54,2,9608.35
1434,590,37,1,1063.91
1435,591,16,2,385.42
1436,591,61,2,202.88
1437,592,89,2,231.05
1438,592,34,1,672.98
1439,592,42,1,23033.74
1440,593,13,2,254.42
1441,593,56,2,296.55
1442,593,50,2,249.33
1443,593,34,2,672.98
1444,594,28,1,376.66
1445,594,88,2,35032.49
1446,594,22,2,319.03
1447,594,2,1,231.89
1448,595,94,1,225.16
1449,595,95,1,24780.16
1450,596,20,1,15351.07
1451,596,42,1,23565.29
1452,596,59,1,457.81
1453,596,63,1,177.59
1454,597,74,2,128.05
1455,597,21,1,1028.72
1456,597,2,2,217.94
1457,597,88,2,32925.28
1458,598,74,1,128.05
1459,598,54,1,8791.96
1460,599,73,2,31444.09
1461,599,32,2,240.78
1462,599,49,1,505.75
1463,599,87,1,35391.27
1464,600,88,2,35032.49
1465,600,86,2,35934.15
1466,601,87,1,33478.23
1467,601,16,1,370.6
1468,602,23,2,14618.6
1469,602,32,1,227.77
1470,603,87,2,33478.23
1471,604,66,1,330.95
1472,604,23,1,14618.6
1473,605,13,2,273.99
1474,605,50,1,240.73
1475,606,34,1,750.64
1476,606,74,2,148.54
1477,607,15,2,175.67
1478,607,21,1,1069.87
1479,608,59,2,473.27
1480,608,37,1,1063.91
1481,609,73,2,32626.19
1482,609,63,2,183.58
1483,609,13,2,299.44
1484,609,1,1,550.94
1485,610,44,1,1145.5
1486,611,20,2,17659.5
1487,611,34,2,714.4
1488,611,66,2,365.37
1489,611,13,2,299.44
1490,612,42,2,23033.74
1491,612,6,2,196.07
1492,612,52,1,211.07
1493,613,41,1,258.68
1494,613,59,1,473.27
1495,614,89,1,231.05
1496,614,48,2,351.57
1497,614,15,2,175.67
1498,614,22,1,311.83
1499,615,86,2,33772.7
1500,616,2,2,231.89
1501,617,41,2,234.31
1502,618,16,1,415.07
1503,619,88,2,35032.49
1504,620,57,1,719.01
1505,620,1,1,504.13
1506,620,73,2,29552.71
1507,621,20,1,17082.4
1508,621,56,2,302.69
1509,621,15,1,199.99
1510,621,50,2,254.49
1511,622,56,2,302.69
1512,623,52,1,202.95
1513,623,85,1,349.19
1514,624,85,2,349.19
1515,624,45,2,62.74
1516,624,66,2,330.95
1517,624,50,2,240.73
1518,625,91,2,285.12
1519,626,61,1,218.48
1520,627,16,1,429.9
1521,627,41,1,243.69
1522,627,32,1,211.5
1523,628,73,2,32626.19
1524,628,3,1,260.18
1525,629,66,1,365.37
1526,629,28,1,351.21
1527,629,16,1,453.61
1528,630,16,2,453.61
1529,630,55,2,269.37
1530,630,85,1,385.5
1531,631,28,2,330.85
1532,632,48,2,373.21
1533,632,41,1,258.68
1534,632,66,2,365.37
1535,632,3,1,260.18
1536,633,91,2,314.78
1537,633,20,1,17659.5
1538,633,67,2,322.34
1539,634,28,1,351.21
1540,635,91,1,296.53
1541,635,34,1,672.98
1542,636,2,2,266.76
1543,636,73,2,36172.52
1544,636,89,1,271.93
1545,636,21,2,1135.71
1546,637,34,2,714.4
1547,637,52,2,224.06
1548,637,41,2,258.68
1549,637,48,2,373.21
1550,638,37,1,1117.88
1551,639,93,1,394.55
1552,640,80,1,1674.66
1553,640,88,2,35032.49
1554,641,15,2,189.18
1555,641,42,2,22147.82
1556,642,89,2,263.04
1557,642,80,1,1674.66
1558,642,41,2,249.31
1559,642,2,1,258.04
1560,643,15,1,189.18
1561,643,57,2,719.01
1562,643,7,1,191.99
1563,643,73,1,33099.04
1564,644,85,2,349.19
1565,644,73,1,33099.04
1566,644,88,1,32925.28
1567,645,37,1,1141.01
1568,645,52,2,215.94
1569,645,2,1,258.04
1570,646,67,1,291.98
1571,646,32,2,203.36
1572,647,34,1,724.75
1573,647,42,1,22147.82
1574,648,7,1,191.99
1575,649,48,2,413.77
1576,650,48,1,392.14
1577,650,8,2,265.76
1578,650,67,2,303.65
1579,651,80,1,1636.88
1580,651,67,1,303.65
1581,651,41,1,243.69
1582,651,86,2,35123.61
1583,652,67,1,322.34
1584,652,88,2,36349.5
1585,652,22,2,367.0
1586,653,23,1,15203.34
1587,653,57,1,747.77
1588,654,57,2,747.77
1589,654,44,1,1145.5
1590,655,41,1,258.68
1591,656,48,2,413.77
1592,656,8,2,282.11
1593,657,67,2,322.34
1594,657,28,1,351.21
1595,658,91,2,296.53
1596,658,42,1,23033.74
1597,658,52,2,211.07
1598,659,43,2,481.02
1599,660,53,2,848.59
1600,660,57,2,719.01
1601,660,48,1,338.05
1602,661,80,1,1573.93
1603,661,53,2,848.59
1604,661,95,1,20929.19
1605,661,37,1,963.69
1606,662,12,2,344.47
1607,663,88,2,35032.49
1608,664,80,2,1573.93
1609,664,99,2,1171.26
1610,664,41,2,234.31
1611,665,48,2,359.69
1612,665,27,1,17310.47
1613,665,8,2,271.89
1614,665,52,1,240.29
1615,666,24,2,68.55
1616,667,93,1,394.55
1617,668,31,2,227.2
1618,668,91,2,303.37
1619,669,68,1,8972.8
1620,669,66,2,330.95
1621,670,45,2,65.25
1622,670,53,1,882.53
1623,670,91,2,296.53
1624,670,31,1,222.08
1625,671,95,1,23105.82
1626,671,79,1,246.12
1627,672,52,1,235.42
1628,672,42,1,23033.74
1629,672,86,1,35123.61
1630,672,27,1,18872.32
1631,673,7,1,199.67
1632,673,45,1,65.25
1633,673,95,2,21766.35
1634,673,61,2,202.88
1635,674,28,1,330.85
1636,674,54,2,8163.96
1637,674,21,2,1069.87
1638,675,79,2,246.12
1639,676,5,1,179.51
1640,676,37,2,1025.36
1641,676,23,1,15554.19
1642,677,53,2,902.9
1643,677,97,1,294.26
1644,677,21,1,1094.56
1645,678,88,1,32925.28
1646,679,80,1,1573.93
1647,679,52,2,227.3
1648,679,83,2,8733.12
1649,680,37,1,963.69
1650,680,97,2,276.56
1651,681,97,2,276.56
1652,681,53,2,848.59
1653,681,12,2,323.75
1654,682,67,2,291.98
1655,682,41,1,234.31
1656,683,95,1,20929.19
1657,684,78,1,13090.15
1658,685,48,2,351.57
1659,685,68,2,9331.71
1660,685,86,2,35123.61
1661,686,24,2,74.73
1662,686,57,1,834.05
1663,686,53,2,882.53
1664,686,23,1,15203.34
1665,687,44,1,1215.99
1666,687,79,2,246.12
1667,687,91,2,314.78
1668,687,12,2,357.42
1669,688,48,1,351.57
1670,688,21,1,1069.87
1671,689,86,2,41337.78
1672,689,95,2,23105.82
1673,689,31,2,235.75
1674,689,21,1,1135.71
1675,690,23,2,15203.34
1676,691,37,1,1179.55
1677,691,31,2,235.75
1678,691,67,1,322.34
1679,691,91,1,314.78
1680,692,40,1,1094.22
1681,692,99,2,1218.11
1682,692,78,2,12794.89
1683,692,79,1,231.85
1684,693,31,1,222.08
1685,693,37,2,1117.88
1686,693,61,1,202.88
1687,694,54,2,8163.96
1688,694,52,2,211.07
1689,695,4,1,359.14
1690,696,44,2,1101.44
1691,696,66,1,370.66
1692,696,95,2,20929.19
1693,697,45,1,70.27
1694,697,98,2,383.7
1695,697,86,2,33772.7
1696,697,50,2,214.94
1697,698,41,2,249.31
1698,698,91,2,303.37
1699,698,21,1,1094.56
1700,699,24,1,72.16
1701,700,39,2,39024.34
1702,700,68,2,9547.06
1703,700,43,1,481.02
1704,700,95,2,22268.66
1705,701,78,2,12302.77
1706,702,53,1,848.59
1707,703,48,1,359.69
1708,703,53,1,902.9
1709,704,67,2,303.65
1710,704,79,1,231.85
1711,705,56,2,296.55
1712,705,80,2,1636.88
1713,706,38,2,232.91
1714,707,23,1,16138.93
1715,707,54,1,9608.35
1716,707,86,2,37285.06
1717,707,88,2,36349.5
1718,708,37,1,1179.55
1719,708,79,2,246.12
1720,709,53,1,882.53
1721,710,99,1,1293.07
1722,710,61,1,215.36
1723,710,53,1,936.84
1724,710,38,1,247.24
1725,711,68,2,9331.71
1726,712,5,1,175.46
1727,712,37,1,1117.88
1728,713,37,2,1117.88
1729,713,79,1,231.85
1730,714,54,2,9105.96
1731,714,80,1,1636.88
1732,714,53,2,882.53
1733,715,99,1,1218.11
1734,715,38,1,232.91
1735,715,66,2,383.9
1736,715,81,2,452.15
1737,716,48,1,351.57
1738,716,8,2,296.42
1739,717,95,2,21766.35
1740,718,88,1,35032.49
1741,718,79,1,237.21
1742,718,41,1,249.31
1743,718,48,2,359.69
1744,719,9,2,571.45
1745,719,31,1,252.83
1746,719,12,2,344.47
1747,719,53,1,902.9
1748,720,81,2,434.76
1749,720,8,2,286.2
1750,721,99,1,1311.81
1751,722,95,1,23440.69
1752,722,43,1,452.09
1753,722,98,2,429.74
1754,722,81,2,434.76
1755,723,1,2,450.11
1756,723,44,2,1101.44
1757,723,41,1,234.31
1758,723,12,2,323.75
1759,724,41,1,249.31
1760,724,44,1,1171.93
1761,724,40,1,1119.47
1762,725,43,1,452.09
1763,726,88,2,36349.5
1764,726,50,1,263.08
1765,726,42,2,24451.2
1766,727,53,2,882.53
1767,727,9,1,558.56
1768,727,79,2,231.85
1769,727,50,2,249.33
1770,728,31,2,261.37
1771,729,78,2,14271.22
1772,730,95,1,24277.86
1773,731,91,2,296.53
1774,731,53,1,882.53
1775,732,80,1,1926.48
1776,732,21,2,1135.71
1777,732,68,2,9905.97
1778,733,44,2,1145.5
1779,733,91,1,296.53
1780,733,61,1,202.88
1781,734,38,2,232.91
1782,734,5,1,175.46
1783,734,41,2,243.69
1784,735,80,2,1573.93
1785,735,43,1,452.09
1786,736,34,1,688.51
1787,736,92,1,28788.67
1788,737,12,2,344.47
1789,738,54,2,8352.36
1790,738,61,1,207.56
1791,739,81,1,462.59
1792,739,67,2,310.66
1793,740,40,2,1287.82
1794,740,8,1,282.11
1795,741,78,2,14271.22
1796,742,7,2,211.95
1797,742,67,1,322.34
1798,742,61,1,215.36
1799,742,49,1,471.57
1800,743,43,1,470.17
1801,743,12,1,375.55
1802,743,41,2,243.69
1803,743,91,2,296.53
1804,744,64,2,383.68
1805,744,1,1,468.12
1806,744,8,2,265.76
1807,744,12,1,375.55
1808,745,64,1,383.68
1809,745,96,1,337.95
1810,745,80,1,1636.88
1811,745,24,1,74.73
1812,746,23,1,17893.17
1813,746,68,2,9905.97
1814,746,18,1,303.75
1815,746,53,1,936.84
1816,747,41,2,258.68
1817,747,40,1,1287.82
1818,748,91,2,314.78
1819,749,38,2,259.78
1820,750,64,1,383.68
1821,750,1,2,468.12
1822,750,34,1,672.98
1823,750,29,2,1069.84
1824,751,96,2,345.75
1825,751,4,2,382.12
1826,752,43,1,506.34
1827,752,12,1,362.6
1828,752,42,2,22147.82
1829,753,1,2,450.11
1830,753,57,2,805.29
1831,753,53,2,848.59
1832,754,60,2,165.4
1833,755,44,2,1101.44
1834,755,53,1,950.42
1835,755,5,1,188.96
1836,755,46,1,353.04
1837,756,86,2,33772.7
1838,756,49,2,427.15
1839,757,86,2,33772.7
1840,757,81,1,434.76
1841,757,12,2,362.6
1842,757,21,1,1028.72
1843,758,61,1,195.07
1844,758,40,2,1178.39
1845,758,77,1,191.83
1846,758,80,2,1573.93
1847,759,64,2,368.92
1848,759,23,1,16372.83
1849,759,68,2,8972.8
1850,760,29,2,1135.67
1851,761,54,1,9105.96
1852,761,60,1,172.02
1853,761,40,2,1220.48
1854,762,68,2,9331.71
1855,762,7,1,199.67
1856,763,21,2,1135.71
1857,763,41,1,286.8
1858,763,45,2,69.26
1859,764,91,2,296.53
1860,764,79,1,258.61
1861,765,41,2,271.8
1862,765,86,1,39176.33
1863,765,60,2,172.02
1864,765,98,1,399.05
1865,766,79,1,258.61
1866,766,42,1,23033.74
1867,766,57,1,834.05
1868,767,92,2,28139.31
1869,767,64,2,383.68
1870,767,29,2,1069.84
1871,767,60,1,172.02
1872,768,54,2,9105.96
1873,768,49,1,444.24
1874,768,44,2,1277.67
1875,768,41,1,271.8
1876,769,23,2,17893.17
1877,770,49,2,471.57
1878,770,41,1,286.8
1879,770,46,2,389.75
1880,770,44,1,1348.16
1881,771,77,2,204.1
1882,771,44,2,1304.1
1883,772,44,1,1304.1
1884,772,80,2,1863.53
1885,773,97,2,294.26
1886,773,21,2,1094.56
1887,773,34,1,766.17
1888,773,100,1,846.52
1889,774,98,1,383.7
1890,775,19,1,213.21
1891,776,45,1,62.74
1892,776,64,2,413.2
1893,776,49,1,427.15
1894,776,10,2,223.89
1895,777,67,2,357.38
1896,778,24,2,71.13
1897,778,18,1,303.75
1898,779,21,1,1069.87
1899,779,91,1,296.53
1900,780,31,2,247.7
1901,780,42,2,23033.74
1902,780,34,1,750.64
1903,781,49,1,444.24
1904,781,64,2,427.95
1905,782,31,2,261.37
1906,782,77,2,211.77
1907,782,18,2,303.75
1908,783,20,2,15928.18
1909,784,60,1,182.6
1910,784,18,1,303.75
1911,785,71,2,391.61
1912,786,8,1,265.76
1913,786,91,2,296.53
1914,787,20,1,15928.18
1915,788,88,2,36349.5
1916,788,3,2,234.67
1917,788,60,1,182.6
1918,788,42,1,24451.2
1919,789,34,1,750.64
1920,789,96,1,376.94
1921,789,4,2,373.5
1922,789,71,2,436.8
1923,790,19,2,235.39
1924,791,3,1,221.07
1925,791,46,1,367.16
1926,791,77,1,222.52
1927,792,71,2,436.8
1928,792,9,1,623.01
1929,793,92,2,27057.02
1930,793,86,1,37825.42
1931,793,98,1,383.7
1932,793,61,2,218.48
1933,794,91,2,285.12
1934,794,18,2,275.14
1935,794,81,2,434.76
1936,795,98,1,408.26
1937,796,97,1,276.56
1938,796,7,2,191.99
1939,797,97,1,276.56
1940,798,42,1,22147.82
1941,798,20,1,16159.02
1942,798,64,1,413.2
1943,798,19,1,238.8
1944,799,1,2,478.92
1945,799,91,2,303.37
1946,799,96,1,384.74
1947,800,45,1,66.75
1948,801,88,1,32925.28
1949,802,8,2,282.11
1950,802,21,2,1135.71
1951,803,66,1,383.9
1952,803,42,2,23033.74
1953,803,21,1,1069.87
1954,804,1,2,496.92
1955,804,81,2,479.98
1956,805,4,1,416.6
1957,806,18,2,286.14
1958,806,46,1,409.52
1959,807,60,2,202.45
1960,807,10,2,247.17
1961,808,49,1,522.83
1962,808,45,1,76.79
1963,809,7,2,199.67
1964,809,5,2,195.71
1965,809,49,2,495.49
1966,810,21,2,1069.87
1967,810,60,2,191.86
1968,810,5,2,195.71
1969,811,97,2,305.32
1970,812,77,2,222.52
1971,812,21,2,1069.87
1972,812,4,1,416.6
1973,813,7,1,204.27
1974,813,45,1,74.28
1975,813,8,2,302.56
1976,814,21,2,1028.72
1977,814,97,2,276.56
1978,814,18,2,308.15
1979,815,8,2,302.56
1980,815,24,1,68.55
1981,815,10,2,238.22
1982,816,98,1,429.74
1983,816,18,1,308.15
1984,817,7,2,227.31
1985,818,22,1,319.03
1986,819,100,1,846.52
1987,819,18,2,325.76
1988,819,85,1,371.54
1989,819,28,1,338.49
1990,820,77,1,227.12
1991,820,22,1,319.03
1992,820,91,1,303.37
1993,821,68,1,10982.71
1994,822,100,1,878.34
1995,822,66,2,365.37
1996,822,78,2,13582.26
1997,822,68,1,10982.71
1998,823,96,2,358.74
1999,823,55,2,242.96
2000,823,100,2,878.34
2001,823,68,1,10982.71
2002,824,55,1,228.88
2003,824,20,2,15004.81
2004,825,21,2,1135.71
2005,825,24,2,78.86
2006,825,37,1,1063.91
2007,826,85,1,363.16
2008,826,55,2,228.88
2009,826,68,1,10408.45
2010,827,42,2,23033.74
2011,827,78,1,14271.22
2012,827,21,1,1193.32
2013,828,76,1,235.32
2014,828,24,1,76.28
2015,829,43,1,481.02
2016,829,4,1,382.12
2017,829,31,2,227.2
2018,829,29,2,1217.97
2019,830,89,1,222.16
2020,830,97,2,276.56
2021,831,76,2,235.32
2022,831,100,2,846.52
2023,832,95,2,24780.16
2024,832,9,2,571.45
2025,833,28,2,318.12
2026,834,64,2,368.92
2027,834,34,2,647.1
2028,835,89,1,222.16
2029,836,7,1,191.99
2030,837,5,1,199.76
2031,838,42,1,22147.82
2032,838,95,2,23440.69
2033,838,34,1,647.1
2034,838,40,1,1178.39
2035,839,37,1,1002.24
2036,839,20,2,15004.81
2037,839,22,1,347.81
2038,839,91,1,296.53
2039,840,85,2,385.5
2040,840,37,2,1063.91
2041,840,97,2,305.32
2042,841,66,2,344.19
2043,841,96,1,337.95
2044,841,34,2,672.98
2045,841,28,2,369.02
2046,842,43,1,470.17
2047,842,10,1,259.71
2048,843,97,1,294.26
2049,843,66,2,352.13
2050,844,88,1,32925.28
2051,844,64,1,368.92
2052,844,34,2,724.75
2053,845,53,1,950.42
2054,845,100,1,795.6
2055,845,3,1,238.07
2056,845,20,2,14427.7
2057,846,29,2,1217.97
2058,846,91,2,303.37
2059,846,53,1,1004.73
2060,847,29,1,1217.97
2061,848,31,1,213.54
2062,848,96,1,324.95
2063,848,64,2,368.92
2064,849,91,1,285.12
2065,849,20,1,14427.7
2066,850,91,2,285.12
2067,851,96,1,324.95
2068,852,91,1,285.12
2069,853,43,1,452.09
2070,854,43,1,452.09
2071,855,3,2,238.07
2072,856,47,2,612.04
2073,856,4,2,396.49
2074,857,96,1,358.74
2075,857,88,1,36349.5
2076,857,73,1,32626.19
2077,858,8,2,282.11
2078,858,53,2,936.84
2079,858,85,1,385.5
2080,858,44,2,1215.99
2081,859,20,1,15004.81
2082,859,89,1,231.05
2083,859,73,1,30734.82
2084,859,28,1,369.02
2085,860,53,1,882.53
2086,861,91,1,314.78
2087,861,4,2,396.49
2088,861,81,2,479.98
2089,861,47,1,612.04
2090,862,66,2,344.19
2091,862,70,2,247.91
2092,863,31,2,239.16
2093,864,85,2,349.19
2094,864,20,2,16159.02
2095,864,100,1,891.07
2096,865,10,2,250.75
2097,865,31,2,239.16
2098,866,4,2,382.12
2099,867,47,2,554.39
2100,867,32,2,203.36
2101,867,44,2,1233.61
2102,868,100,2,973.81
2103,868,70,2,263.17
2104,869,43,1,499.1
2105,870,96,1,337.95
2106,871,1,2,468.12
2107,871,85,2,363.16
2108,871,3,1,246.57
2109,872,31,2,247.7
2110,872,9,2,558.56
2111,873,47,1,612.04
2112,873,1,1,496.92
2113,873,61,2,215.36
2114,874,37,2,1002.24
2115,874,66,1,344.19
2116,875,7,1,211.95
2117,875,97,2,305.32
2118,875,1,2,496.92
2119,875,27,1,19913.55
2120,876,47,1,576.56
2121,876,97,2,287.62
2122,876,8,1,296.42
2123,876,88,2,34242.29
2124,877,9,2,657.38
2125,877,91,1,314.78
2126,878,43,1,524.42
2127,878,47,2,576.56
2128,878,81,2,504.32
2129,878,96,1,337.95
2130,879,48,2,351.57
2131,879,70,1,247.91
2132,880,28,2,369.02
2133,880,33,1,478.67
2134,881,48,2,378.62
2135,881,30,2,373.73
2136,882,97,1,309.75
2137,883,32,2,227.77
2138,884,33,1,462.17
2139,884,97,1,309.75
2140,884,96,2,324.95
2141,884,73,2,33099.04
2142,885,97,1,309.75
2143,885,73,2,33099.04
2144,885,85,1,349.19
2145,886,47,2,589.87
2146,886,4,1,425.22
2147,886,27,2,19262.78
2148,887,4,1,439.58
2149,888,47,1,612.04
2150,888,27,1,19913.55
2151,888,97,1,338.51
2152,888,19,1,235.39
2153,889,3,2,212.56
2154,889,1,1,504.13
2155,889,7,2,215.03
2156,890,49,2,427.15
2157,891,70,2,282.24
2158,891,19,1,226.86
2159,891,88,1,35032.49
2160,892,72,1,387.08
2161,893,32,1,227.77
2162,893,88,2,32925.28
2163,893,91,1,285.12
2164,893,3,2,212.56
2165,894,76,2,261.86
2166,894,92,1,28788.67
2167,895,81,2,479.98
2168,895,7,2,234.99
2169,895,34,2,714.4
2170,896,76,1,256.55
2171,896,19,2,221.74
2172,896,92,2,28139.31
2173,896,81,2,452.15
2174,897,47,2,576.56
2175,898,73,2,30734.82
